"","species","1","2","3","4","5","6","7","8","9","10","11","12","13","14","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
"X.P23_40158","P23",0.2362157401659,0.161434519839905,0.0942266972769823,-0.0912516771290368,-0.151243608788929,-0.357785090127074,-0.40777264098284,-0.235139647963874,-0.18312826678135,0.130146980419421,0.156468974036573,0.113696713290982,0.142194535857625,0.391936770885717,-0.131728852043635,-0.120385898105021,-0.123979098557311,-0.183480255043745,-0.0273209325617559,-0.199075416520054,0.191183899305199,0.0252701111835675,0.240599670855851,-0.0422872689941588,-0.000968971293203853,0.0813946972424942,0.215878472705915,0.0748998418258581
"X.P23_40402","P23",0.238561203317765,0.149167291931622,0.0828727019434686,-0.0864824803988579,-0.161892754587859,-0.341036117338079,-0.406677095561095,-0.221809783611389,-0.185705813691444,0.120498923945563,0.174861611907714,0.119839781997722,0.133278399637923,0.384524130506947,-0.145764113947593,-0.135331785793093,-0.136531357404419,-0.176641104688408,-0.033084234962008,-0.199413354522982,0.195982268430296,0.0329514897958773,0.244273215031255,-0.0426825655862995,-0.0159972220926599,0.0978195949129112,0.227135354055001,0.087283816772122
"X.P23_28509","P23",0.21815919894915,0.11114584318667,0.0850776710206679,-0.0700438540281925,-0.159504466037794,-0.336981483921668,-0.402247504318651,-0.197555975365596,-0.125630221316614,0.104421562330782,0.143286071542783,0.114776934243092,0.146022651676196,0.369073572039173,-0.171541194150016,-0.12323830434597,-0.129157325244505,-0.236921356454634,-0.0430329300982743,-0.241815803439256,0.223489482664489,0.0273900326723027,0.261565098705102,-0.0251931754462643,-0.0176246709761732,0.146343225759762,0.221779209868559,0.107957710484878
"X.P23_31175","P23",0.246333676270149,0.161162556338606,0.0827737512636365,-0.0352237799128931,-0.170150173360799,-0.374763847843869,-0.446664504238401,-0.220436911249456,-0.122905548914257,0.0999433749351797,0.128855610224755,0.119731769331735,0.148136690693103,0.383207336462513,-0.172971946747256,-0.124766420394567,-0.118050376490219,-0.17496781352166,-0.0656910536734901,-0.176097852305768,0.189299221322232,0.0258656256951787,0.219404365357243,-0.019450485813247,0.00702006270129022,0.125249801710826,0.19807105390525,0.0870858182541881
"X.P23_31976","P23",0.25446371472721,0.0826103287460387,0.0603498417241489,-0.0879637834485449,-0.142555053556293,-0.380197997414309,-0.409503682198138,-0.200450871690294,-0.130367089640831,0.127927972520465,0.178856087019221,0.116756771335323,0.162197106429901,0.367876655446103,-0.151461024723264,-0.12954293160506,-0.13276825937553,-0.192459384034939,-0.0542346557586338,-0.213148894212667,0.203244400853713,0.00206632496662703,0.237767050271069,-0.0204935161629181,0.0088283995226496,0.0841780023712453,0.237516156874787,0.120508331012921
"X.P23_33922","P23",0.243707131994296,0.163030349469069,0.1146724113232,-0.0842668308484484,-0.129751211549956,-0.387400435076525,-0.399848294568563,-0.202660735180481,-0.162001124749367,0.137794264374946,0.167493314787836,0.0602089844889667,0.114361266797602,0.364660908737426,-0.174367181785179,-0.123780799532121,-0.12020465056566,-0.190183944044386,-0.0282242813872162,-0.202185889286811,0.217556061221933,0.0164071867386658,0.23569284493693,-0.0481328025865609,-0.0331311172342408,0.138098262479048,0.221472713924371,0.0909835971212255
"X.P23_34168","P23",0.259316589201841,0.196494931685043,0.0529165140371195,-0.062581206428209,-0.132234644463098,-0.388855174642916,-0.442285359498281,-0.238243126341314,-0.135187023856467,0.114381673837221,0.170412263094121,0.108517426190449,0.135276382415361,0.362070754769132,-0.166862971108276,-0.152725692208814,-0.130356177174747,-0.12759175964114,-0.0547158374616373,-0.144716060602328,0.205982614109132,-0.0301980550744189,0.223620623375173,-0.0556253314388331,-0.0227971826907239,0.129048632901025,0.194577091322646,0.132360105692943
"X.P23_35665","P23",0.207046783524533,0.134941774398316,0.0912932218413844,-0.0481570118900239,-0.104502459253482,-0.36600537683233,-0.46507595831301,-0.230538966120455,-0.166223354703035,0.146984310415789,0.184035503203121,0.0883701816416306,0.125804551970127,0.402026800117435,-0.178014046681973,-0.12140143235864,-0.118057225469774,-0.142549470740051,-0.0245651267071787,-0.150420688878336,0.208032366327456,-0.0304951199066818,0.229103165329871,-0.0719549053172481,-0.0480365383747971,0.113724237602948,0.222251987622981,0.112382797551422
"X.P23_35668","P23",0.234320419966667,0.147835098304661,0.102519007761911,-0.076085639953237,-0.150094980162112,-0.374036593778964,-0.392021093515756,-0.212049380242815,-0.12342996534047,0.102427479313286,0.15677874363541,0.0946827400774279,0.119936436971125,0.369217726962865,-0.188753824865526,-0.124637996990567,-0.127085611555175,-0.210420173537443,-0.0329887121938266,-0.200221299934969,0.213734013048778,0.01385018332415,0.225400098636392,-0.0393855899212758,-0.0332010867800912,0.133737166790458,0.246275570024968,0.123697263954126
